danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.6,0.542,9,-8.907,0,0.284,0.0264,0.0,0.164,0.899,75.032,audio_features,28nR57NKhmLkRWkog1HzyA,spotify:track:28nR57NKhmLkRWkog1HzyA,https://api.spotify.com/v1/tracks/28nR57NKhmLkRWkog1HzyA,https://api.spotify.com/v1/audio-analysis/28nR57NKhmLkRWkog1HzyA,275253,4
0.564,0.585,0,-5.127,1,0.268,0.115,3.9e-05,0.323,0.67,171.896,audio_features,7xSz16XkKPhcPhcBEmvUzc,spotify:track:7xSz16XkKPhcPhcBEmvUzc,https://api.spotify.com/v1/tracks/7xSz16XkKPhcPhcBEmvUzc,https://api.spotify.com/v1/audio-analysis/7xSz16XkKPhcPhcBEmvUzc,203080,4
0.809,0.686,2,-4.347,1,0.0814,0.0785,0.0,0.373,0.731,86.039,audio_features,5FuJExXuGfpFSJAh2QsZM5,spotify:track:5FuJExXuGfpFSJAh2QsZM5,https://api.spotify.com/v1/tracks/5FuJExXuGfpFSJAh2QsZM5,https://api.spotify.com/v1/audio-analysis/5FuJExXuGfpFSJAh2QsZM5,217187,4
0.683,0.606,1,-7.057,1,0.0476,0.158,0.0,0.11,0.369,131.926,audio_features,3y6e01poVQDru5OLUu8nhE,spotify:track:3y6e01poVQDru5OLUu8nhE,https://api.spotify.com/v1/tracks/3y6e01poVQDru5OLUu8nhE,https://api.spotify.com/v1/audio-analysis/3y6e01poVQDru5OLUu8nhE,211827,4
0.683,0.653,9,-7.586,0,0.113,0.0326,8.42e-06,0.0578,0.501,143.224,audio_features,0mD19MC6H0OzHvEUADHypU,spotify:track:0mD19MC6H0OzHvEUADHypU,https://api.spotify.com/v1/tracks/0mD19MC6H0OzHvEUADHypU,https://api.spotify.com/v1/audio-analysis/0mD19MC6H0OzHvEUADHypU,219160,4
0.777,0.418,8,-8.084,0,0.112,0.137,0.011,0.263,0.606,73.283,audio_features,2CFxgaypHjxdYWgfGFoDs0,spotify:track:2CFxgaypHjxdYWgfGFoDs0,https://api.spotify.com/v1/tracks/2CFxgaypHjxdYWgfGFoDs0,https://api.spotify.com/v1/audio-analysis/2CFxgaypHjxdYWgfGFoDs0,173560,4
0.682,0.678,7,-9.626,1,0.11,0.2,0.000163,0.109,0.517,175.18,audio_features,09WMx3JHZLzozLDvPiXTz7,spotify:track:09WMx3JHZLzozLDvPiXTz7,https://api.spotify.com/v1/tracks/09WMx3JHZLzozLDvPiXTz7,https://api.spotify.com/v1/audio-analysis/09WMx3JHZLzozLDvPiXTz7,231267,4
0.791,0.481,4,-9.39,1,0.124,0.0649,1.47e-06,0.0247,0.926,146.032,audio_features,2PyDqCtFcXsucZqTF4rE3i,spotify:track:2PyDqCtFcXsucZqTF4rE3i,https://api.spotify.com/v1/tracks/2PyDqCtFcXsucZqTF4rE3i,https://api.spotify.com/v1/audio-analysis/2PyDqCtFcXsucZqTF4rE3i,269547,4
0.462,0.918,7,-6.194,1,0.0799,0.319,0.191,0.0504,0.871,191.503,audio_features,3dSrZUvO2Ec2dxT3XLcGFb,spotify:track:3dSrZUvO2Ec2dxT3XLcGFb,https://api.spotify.com/v1/tracks/3dSrZUvO2Ec2dxT3XLcGFb,https://api.spotify.com/v1/audio-analysis/3dSrZUvO2Ec2dxT3XLcGFb,479027,4
0.824,0.366,7,-10.96,1,0.145,0.039,0.106,0.0403,0.895,73.949,audio_features,4DQttwipnILl88cru3BRZx,spotify:track:4DQttwipnILl88cru3BRZx,https://api.spotify.com/v1/tracks/4DQttwipnILl88cru3BRZx,https://api.spotify.com/v1/audio-analysis/4DQttwipnILl88cru3BRZx,249533,4
0.78,0.69,4,-5.482,0,0.0951,0.216,0.0317,0.206,0.673,140.489,audio_features,3rxwT0wvHRWxW6ttjyMKQm,spotify:track:3rxwT0wvHRWxW6ttjyMKQm,https://api.spotify.com/v1/tracks/3rxwT0wvHRWxW6ttjyMKQm,https://api.spotify.com/v1/audio-analysis/3rxwT0wvHRWxW6ttjyMKQm,233627,4
0.862,0.369,1,-11.893,1,0.156,0.862,0.787,0.0962,0.77,78.417,audio_features,3Z8oHXjFofsECZ3TsVXcQk,spotify:track:3Z8oHXjFofsECZ3TsVXcQk,https://api.spotify.com/v1/tracks/3Z8oHXjFofsECZ3TsVXcQk,https://api.spotify.com/v1/audio-analysis/3Z8oHXjFofsECZ3TsVXcQk,205680,4
0.792,0.411,7,-9.226,0,0.119,0.0347,1.72e-06,0.35,0.467,82.07,audio_features,0cUBwr9XjMpGKjRedHf4sk,spotify:track:0cUBwr9XjMpGKjRedHf4sk,https://api.spotify.com/v1/tracks/0cUBwr9XjMpGKjRedHf4sk,https://api.spotify.com/v1/audio-analysis/0cUBwr9XjMpGKjRedHf4sk,465514,4
0.751,0.36,1,-11.826,1,0.16,0.179,0.0111,0.0851,0.816,174.596,audio_features,6FQiYOf1SB4ZvDNGh8hQLh,spotify:track:6FQiYOf1SB4ZvDNGh8hQLh,https://api.spotify.com/v1/tracks/6FQiYOf1SB4ZvDNGh8hQLh,https://api.spotify.com/v1/audio-analysis/6FQiYOf1SB4ZvDNGh8hQLh,276627,4
0.811,0.575,7,-8.348,1,0.185,0.252,1.8e-06,0.0865,0.804,139.899,audio_features,0NZspfNJq8C1YndmSwabMA,spotify:track:0NZspfNJq8C1YndmSwabMA,https://api.spotify.com/v1/tracks/0NZspfNJq8C1YndmSwabMA,https://api.spotify.com/v1/audio-analysis/0NZspfNJq8C1YndmSwabMA,224360,4
0.825,0.481,0,-7.785,1,0.0345,0.0261,0.000164,0.0583,0.671,84.328,audio_features,3W53uTGK2Rl0jCS3S6wb6W,spotify:track:3W53uTGK2Rl0jCS3S6wb6W,https://api.spotify.com/v1/tracks/3W53uTGK2Rl0jCS3S6wb6W,https://api.spotify.com/v1/audio-analysis/3W53uTGK2Rl0jCS3S6wb6W,237693,4
0.703,0.336,1,-15.422,0,0.334,0.0937,0.0258,0.0447,0.712,73.911,audio_features,5MKYnizdhDDik45mEncVXu,spotify:track:5MKYnizdhDDik45mEncVXu,https://api.spotify.com/v1/tracks/5MKYnizdhDDik45mEncVXu,https://api.spotify.com/v1/audio-analysis/5MKYnizdhDDik45mEncVXu,310707,4
0.922,0.64,7,-6.109,1,0.169,0.0431,0.00029,0.351,0.81,129.861,audio_features,4cRKRoRfVKEulJuzxfrGwL,spotify:track:4cRKRoRfVKEulJuzxfrGwL,https://api.spotify.com/v1/tracks/4cRKRoRfVKEulJuzxfrGwL,https://api.spotify.com/v1/audio-analysis/4cRKRoRfVKEulJuzxfrGwL,271307,4
0.743,0.569,0,-10.675,1,0.266,0.0307,0.00496,0.0717,0.804,144.868,audio_features,3r1udiBLGRkU8ywwda1QNS,spotify:track:3r1udiBLGRkU8ywwda1QNS,https://api.spotify.com/v1/tracks/3r1udiBLGRkU8ywwda1QNS,https://api.spotify.com/v1/audio-analysis/3r1udiBLGRkU8ywwda1QNS,294452,4
0.787,0.591,11,-4.075,1,0.0875,0.173,0.0,0.0236,0.707,81.025,audio_features,41r3Hd6pRHg4YKA6cACcDQ,spotify:track:41r3Hd6pRHg4YKA6cACcDQ,https://api.spotify.com/v1/tracks/41r3Hd6pRHg4YKA6cACcDQ,https://api.spotify.com/v1/audio-analysis/41r3Hd6pRHg4YKA6cACcDQ,253400,4
0.739,0.431,4,-11.144,0,0.0483,0.822,0.795,0.113,0.574,152.062,audio_features,163TEeFvyaexneVfGwHwm3,spotify:track:163TEeFvyaexneVfGwHwm3,https://api.spotify.com/v1/tracks/163TEeFvyaexneVfGwHwm3,https://api.spotify.com/v1/audio-analysis/163TEeFvyaexneVfGwHwm3,246293,4
0.815,0.521,1,-7.043,1,0.0795,0.0658,0.00435,0.118,0.87,84.985,audio_features,7a2FaJBUsniyDAOFoopHuM,spotify:track:7a2FaJBUsniyDAOFoopHuM,https://api.spotify.com/v1/tracks/7a2FaJBUsniyDAOFoopHuM,https://api.spotify.com/v1/audio-analysis/7a2FaJBUsniyDAOFoopHuM,187600,4
0.717,0.719,9,-3.166,0,0.0995,0.199,2.62e-06,0.195,0.766,84.623,audio_features,1nsEptcDye2MUjMJQ1N5Rh,spotify:track:1nsEptcDye2MUjMJQ1N5Rh,https://api.spotify.com/v1/tracks/1nsEptcDye2MUjMJQ1N5Rh,https://api.spotify.com/v1/audio-analysis/1nsEptcDye2MUjMJQ1N5Rh,259400,4
0.744,0.696,7,-8.626,1,0.122,0.0185,1.56e-05,0.0668,0.908,134.566,audio_features,1TkIkOGYVGDwe4VwpiQ6ng,spotify:track:1TkIkOGYVGDwe4VwpiQ6ng,https://api.spotify.com/v1/tracks/1TkIkOGYVGDwe4VwpiQ6ng,https://api.spotify.com/v1/audio-analysis/1TkIkOGYVGDwe4VwpiQ6ng,296080,4
0.788,0.281,6,-14.737,0,0.136,0.0241,3.18e-06,0.282,0.663,140.489,audio_features,0H5tHbVIrKH2vw9mAYVTIm,spotify:track:0H5tHbVIrKH2vw9mAYVTIm,https://api.spotify.com/v1/tracks/0H5tHbVIrKH2vw9mAYVTIm,https://api.spotify.com/v1/audio-analysis/0H5tHbVIrKH2vw9mAYVTIm,204933,4
0.486,0.677,5,-5.227,1,0.0314,0.00252,0.0,0.102,0.913,120.576,audio_features,582EVyAFKmKPa1bVPSDurJ,spotify:track:582EVyAFKmKPa1bVPSDurJ,https://api.spotify.com/v1/tracks/582EVyAFKmKPa1bVPSDurJ,https://api.spotify.com/v1/audio-analysis/582EVyAFKmKPa1bVPSDurJ,195987,4
0.654,0.612,2,-6.855,1,0.0371,0.000408,0.00013,0.402,0.484,131.964,audio_features,5DApvVG9U5W0m9rqnZ9w8T,spotify:track:5DApvVG9U5W0m9rqnZ9w8T,https://api.spotify.com/v1/tracks/5DApvVG9U5W0m9rqnZ9w8T,https://api.spotify.com/v1/audio-analysis/5DApvVG9U5W0m9rqnZ9w8T,279133,4
0.857,0.486,5,-10.942,0,0.137,0.0764,8.53e-06,0.0947,0.616,142.818,audio_features,6NiQ8XiS0Us1O7kaW8RHfi,spotify:track:6NiQ8XiS0Us1O7kaW8RHfi,https://api.spotify.com/v1/tracks/6NiQ8XiS0Us1O7kaW8RHfi,https://api.spotify.com/v1/audio-analysis/6NiQ8XiS0Us1O7kaW8RHfi,212716,4
0.789,0.377,2,-14.566,0,0.075,0.174,0.000461,0.104,0.784,78.289,audio_features,5HqkMXANkvq54dULlMgZCR,spotify:track:5HqkMXANkvq54dULlMgZCR,https://api.spotify.com/v1/tracks/5HqkMXANkvq54dULlMgZCR,https://api.spotify.com/v1/audio-analysis/5HqkMXANkvq54dULlMgZCR,313533,4
0.774,0.377,9,-15.876,0,0.0958,0.102,0.0,0.0608,0.952,139.536,audio_features,2yOMkh5MYKqbNVmt7pMgSa,spotify:track:2yOMkh5MYKqbNVmt7pMgSa,https://api.spotify.com/v1/tracks/2yOMkh5MYKqbNVmt7pMgSa,https://api.spotify.com/v1/audio-analysis/2yOMkh5MYKqbNVmt7pMgSa,229373,4
0.887,0.505,1,-11.382,1,0.0583,0.00112,0.0778,0.086,0.821,124.435,audio_features,1vaISgGlk83AZLeDbtx52D,spotify:track:1vaISgGlk83AZLeDbtx52D,https://api.spotify.com/v1/tracks/1vaISgGlk83AZLeDbtx52D,https://api.spotify.com/v1/audio-analysis/1vaISgGlk83AZLeDbtx52D,203427,4
0.749,0.509,2,-12.671,1,0.133,0.0122,2.88e-05,0.0745,0.791,77.299,audio_features,6nv1B1OTkPDzEHk9xkih8Y,spotify:track:6nv1B1OTkPDzEHk9xkih8Y,https://api.spotify.com/v1/tracks/6nv1B1OTkPDzEHk9xkih8Y,https://api.spotify.com/v1/audio-analysis/6nv1B1OTkPDzEHk9xkih8Y,201431,4
0.841,0.446,11,-10.275,0,0.227,0.197,0.0,0.0296,0.73,145.563,audio_features,2y3WGwNTVPFFmhTWSP1yKI,spotify:track:2y3WGwNTVPFFmhTWSP1yKI,https://api.spotify.com/v1/tracks/2y3WGwNTVPFFmhTWSP1yKI,https://api.spotify.com/v1/audio-analysis/2y3WGwNTVPFFmhTWSP1yKI,202823,4
0.812,0.638,6,-8.116,0,0.0612,0.0219,0.154,0.0905,0.905,135.14,audio_features,6L4g3GDDQnbwo9fqPyv0AZ,spotify:track:6L4g3GDDQnbwo9fqPyv0AZ,https://api.spotify.com/v1/tracks/6L4g3GDDQnbwo9fqPyv0AZ,https://api.spotify.com/v1/audio-analysis/6L4g3GDDQnbwo9fqPyv0AZ,412293,4
0.572,0.392,9,-10.555,1,0.0325,0.778,0.000435,0.15,0.381,128.255,audio_features,6sbj89WozjblBMa5u41orw,spotify:track:6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/audio-analysis/6sbj89WozjblBMa5u41orw,132040,3
0.755,0.545,9,-10.027,0,0.0646,0.944,0.000118,0.144,0.964,149.807,audio_features,00SmB7n85SKROGjybsyq5i,spotify:track:00SmB7n85SKROGjybsyq5i,https://api.spotify.com/v1/tracks/00SmB7n85SKROGjybsyq5i,https://api.spotify.com/v1/audio-analysis/00SmB7n85SKROGjybsyq5i,158427,4
0.626,0.604,6,-7.23,0,0.142,0.0897,0.0,0.122,0.495,122.943,audio_features,3DE2xnbdTDuatFubUV0soe,spotify:track:3DE2xnbdTDuatFubUV0soe,https://api.spotify.com/v1/tracks/3DE2xnbdTDuatFubUV0soe,https://api.spotify.com/v1/audio-analysis/3DE2xnbdTDuatFubUV0soe,269404,4
0.75,0.298,7,-16.656,1,0.254,0.12,0.6,0.147,0.961,125.159,audio_features,0w2lbtBIqir66sP4JBhMU0,spotify:track:0w2lbtBIqir66sP4JBhMU0,https://api.spotify.com/v1/tracks/0w2lbtBIqir66sP4JBhMU0,https://api.spotify.com/v1/audio-analysis/0w2lbtBIqir66sP4JBhMU0,136933,4
0.64,0.47,10,-12.267,1,0.0447,0.558,0.0,0.546,0.546,96.589,audio_features,28bX8chtEzJ2BQlkCQsAfO,spotify:track:28bX8chtEzJ2BQlkCQsAfO,https://api.spotify.com/v1/tracks/28bX8chtEzJ2BQlkCQsAfO,https://api.spotify.com/v1/audio-analysis/28bX8chtEzJ2BQlkCQsAfO,162533,4
0.566,0.464,8,-16.166,1,0.0498,0.0802,3.71e-05,0.376,0.965,127.638,audio_features,3uT9AuK6dhNYa1yIe1TUmB,spotify:track:3uT9AuK6dhNYa1yIe1TUmB,https://api.spotify.com/v1/tracks/3uT9AuK6dhNYa1yIe1TUmB,https://api.spotify.com/v1/audio-analysis/3uT9AuK6dhNYa1yIe1TUmB,166933,4
0.743,0.562,5,-9.309,1,0.0385,0.323,1.94e-05,0.128,0.963,121.253,audio_features,7daXYnlUL170qa1UXAeu00,spotify:track:7daXYnlUL170qa1UXAeu00,https://api.spotify.com/v1/tracks/7daXYnlUL170qa1UXAeu00,https://api.spotify.com/v1/audio-analysis/7daXYnlUL170qa1UXAeu00,146286,4
0.917,0.394,1,-9.727,1,0.263,0.000129,0.0,0.0789,0.691,99.674,audio_features,3HuFss5fWT6rPiW4LzwltI,spotify:track:3HuFss5fWT6rPiW4LzwltI,https://api.spotify.com/v1/tracks/3HuFss5fWT6rPiW4LzwltI,https://api.spotify.com/v1/audio-analysis/3HuFss5fWT6rPiW4LzwltI,146373,4
0.908,0.51,10,-9.235,1,0.287,0.13,0.00331,0.0747,0.865,98.027,audio_features,4dpv9w3wSW2C3K4uCFM4xq,spotify:track:4dpv9w3wSW2C3K4uCFM4xq,https://api.spotify.com/v1/tracks/4dpv9w3wSW2C3K4uCFM4xq,https://api.spotify.com/v1/audio-analysis/4dpv9w3wSW2C3K4uCFM4xq,240320,4
0.681,0.369,0,-10.689,1,0.0292,0.294,0.0,0.101,0.668,88.506,audio_features,0OzTp2KRtNEjHqHP78jWW8,spotify:track:0OzTp2KRtNEjHqHP78jWW8,https://api.spotify.com/v1/tracks/0OzTp2KRtNEjHqHP78jWW8,https://api.spotify.com/v1/audio-analysis/0OzTp2KRtNEjHqHP78jWW8,209773,4
0.586,0.426,8,-10.33,1,0.0689,0.443,0.0,0.17,0.638,177.964,audio_features,373BhGR0czIlOizAE0rXVu,spotify:track:373BhGR0czIlOizAE0rXVu,https://api.spotify.com/v1/tracks/373BhGR0czIlOizAE0rXVu,https://api.spotify.com/v1/audio-analysis/373BhGR0czIlOizAE0rXVu,191747,4
0.699,0.568,2,-11.261,1,0.105,0.379,0.00913,0.336,0.702,96.565,audio_features,2AFJm70C2psT6i9IM5WF2U,spotify:track:2AFJm70C2psT6i9IM5WF2U,https://api.spotify.com/v1/tracks/2AFJm70C2psT6i9IM5WF2U,https://api.spotify.com/v1/audio-analysis/2AFJm70C2psT6i9IM5WF2U,252933,4
0.773,0.439,9,-9.778,1,0.327,0.424,0.000126,0.0464,0.847,88.364,audio_features,2fvi4GCSJn9XYdYrLGLX5f,spotify:track:2fvi4GCSJn9XYdYrLGLX5f,https://api.spotify.com/v1/tracks/2fvi4GCSJn9XYdYrLGLX5f,https://api.spotify.com/v1/audio-analysis/2fvi4GCSJn9XYdYrLGLX5f,215667,4
0.89,0.643,4,-7.019,0,0.0525,0.269,0.0219,0.0569,0.919,126.442,audio_features,1He5SVrXc9r2rC4lyyWcO1,spotify:track:1He5SVrXc9r2rC4lyyWcO1,https://api.spotify.com/v1/tracks/1He5SVrXc9r2rC4lyyWcO1,https://api.spotify.com/v1/audio-analysis/1He5SVrXc9r2rC4lyyWcO1,221453,4
0.892,0.397,7,-9.888,1,0.26,0.00307,0.00118,0.0736,0.748,131.602,audio_features,6d4B82vt7pjdzumBmV6HiZ,spotify:track:6d4B82vt7pjdzumBmV6HiZ,https://api.spotify.com/v1/tracks/6d4B82vt7pjdzumBmV6HiZ,https://api.spotify.com/v1/audio-analysis/6d4B82vt7pjdzumBmV6HiZ,188314,4
0.671,0.256,7,-10.743,1,0.0387,0.608,0.0,0.0737,0.694,115.871,audio_features,26PwuMotZqcczKLHi4Htz3,spotify:track:26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/tracks/26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/audio-analysis/26PwuMotZqcczKLHi4Htz3,233560,4
0.681,0.378,2,-10.386,1,0.0357,0.284,7.02e-06,0.125,0.426,90.722,audio_features,1YemGb3XEDUtAw2mDXgjmW,spotify:track:1YemGb3XEDUtAw2mDXgjmW,https://api.spotify.com/v1/tracks/1YemGb3XEDUtAw2mDXgjmW,https://api.spotify.com/v1/audio-analysis/1YemGb3XEDUtAw2mDXgjmW,249821,4
0.897,0.705,4,-5.437,1,0.0771,0.423,2.52e-05,0.108,0.661,100.633,audio_features,4TNpge9szhplnxXLxXvNTJ,spotify:track:4TNpge9szhplnxXLxXvNTJ,https://api.spotify.com/v1/tracks/4TNpge9szhplnxXLxXvNTJ,https://api.spotify.com/v1/audio-analysis/4TNpge9szhplnxXLxXvNTJ,197933,4
0.605,0.638,0,-6.399,1,0.0816,0.238,8.42e-05,0.312,0.542,73.302,audio_features,1OoQFq1BBip661nIb545gy,spotify:track:1OoQFq1BBip661nIb545gy,https://api.spotify.com/v1/tracks/1OoQFq1BBip661nIb545gy,https://api.spotify.com/v1/audio-analysis/1OoQFq1BBip661nIb545gy,131787,4
0.659,0.664,2,-7.479,1,0.0675,0.686,0.0,0.238,0.657,113.069,audio_features,45aldSp1MniDkU38C3ctAZ,spotify:track:45aldSp1MniDkU38C3ctAZ,https://api.spotify.com/v1/tracks/45aldSp1MniDkU38C3ctAZ,https://api.spotify.com/v1/audio-analysis/45aldSp1MniDkU38C3ctAZ,153096,4
0.762,0.569,4,-7.863,0,0.0544,0.0143,1.45e-05,0.0793,0.789,136.462,audio_features,4dOLVeng6B23GvHeGTuDL5,spotify:track:4dOLVeng6B23GvHeGTuDL5,https://api.spotify.com/v1/tracks/4dOLVeng6B23GvHeGTuDL5,https://api.spotify.com/v1/audio-analysis/4dOLVeng6B23GvHeGTuDL5,247973,4
0.762,0.569,4,-7.863,0,0.0544,0.0143,1.45e-05,0.0793,0.789,136.462,audio_features,3UPPGZeSjNwxyJslnSTm1c,spotify:track:3UPPGZeSjNwxyJslnSTm1c,https://api.spotify.com/v1/tracks/3UPPGZeSjNwxyJslnSTm1c,https://api.spotify.com/v1/audio-analysis/3UPPGZeSjNwxyJslnSTm1c,247973,4
0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,audio_features,6JRLFiX9NJSoRRKxowlBYr,spotify:track:6JRLFiX9NJSoRRKxowlBYr,https://api.spotify.com/v1/tracks/6JRLFiX9NJSoRRKxowlBYr,https://api.spotify.com/v1/audio-analysis/6JRLFiX9NJSoRRKxowlBYr,232200,4
