danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,audio_features,0GTK6TesV108Jj5D3MHsYb,spotify:track:0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/tracks/0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/audio-analysis/0GTK6TesV108Jj5D3MHsYb,268507,4
0.609,0.668,0,-5.738,1,0.026,0.195,0.0,0.219,0.319,105.419,audio_features,3r6lBKYbdru7e7ky2MiF75,spotify:track:3r6lBKYbdru7e7ky2MiF75,https://api.spotify.com/v1/tracks/3r6lBKYbdru7e7ky2MiF75,https://api.spotify.com/v1/audio-analysis/3r6lBKYbdru7e7ky2MiF75,230680,4
0.641,0.752,4,-9.472,1,0.0295,0.325,0.000106,0.168,0.488,105.019,audio_features,7Iwa6LpV2JhYLSboYbRxYi,spotify:track:7Iwa6LpV2JhYLSboYbRxYi,https://api.spotify.com/v1/tracks/7Iwa6LpV2JhYLSboYbRxYi,https://api.spotify.com/v1/audio-analysis/7Iwa6LpV2JhYLSboYbRxYi,236333,4
0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4
0.759,0.85,4,-7.156,1,0.0418,0.456,1.72e-06,0.488,0.963,149.211,audio_features,4wswaG5vmNINMZcVBsAyBP,spotify:track:4wswaG5vmNINMZcVBsAyBP,https://api.spotify.com/v1/tracks/4wswaG5vmNINMZcVBsAyBP,https://api.spotify.com/v1/audio-analysis/4wswaG5vmNINMZcVBsAyBP,234653,4
0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,audio_features,480dDrqG7LO6qDaphHeXlM,spotify:track:480dDrqG7LO6qDaphHeXlM,https://api.spotify.com/v1/tracks/480dDrqG7LO6qDaphHeXlM,https://api.spotify.com/v1/audio-analysis/480dDrqG7LO6qDaphHeXlM,210133,4
0.56,0.799,0,-5.26,1,0.0583,0.00145,5.33e-05,0.118,0.516,130.059,audio_features,4OgrVmGJFfct37Jp88UyvM,spotify:track:4OgrVmGJFfct37Jp88UyvM,https://api.spotify.com/v1/tracks/4OgrVmGJFfct37Jp88UyvM,https://api.spotify.com/v1/audio-analysis/4OgrVmGJFfct37Jp88UyvM,168261,4
0.484,0.877,7,-5.434,1,0.0337,0.151,0.00017,0.14,0.687,92.975,audio_features,1tQ5TSr1tyeQUbHKBee0jv,spotify:track:1tQ5TSr1tyeQUbHKBee0jv,https://api.spotify.com/v1/tracks/1tQ5TSr1tyeQUbHKBee0jv,https://api.spotify.com/v1/audio-analysis/1tQ5TSr1tyeQUbHKBee0jv,232800,4
0.619,0.939,1,-6.787,1,0.0397,0.0173,0.000355,0.327,0.677,115.164,audio_features,2oiMNaVCul7qmMzpRStjCg,spotify:track:2oiMNaVCul7qmMzpRStjCg,https://api.spotify.com/v1/tracks/2oiMNaVCul7qmMzpRStjCg,https://api.spotify.com/v1/audio-analysis/2oiMNaVCul7qmMzpRStjCg,286320,4
0.795,0.63,10,-7.217,0,0.0841,0.0419,0.575,0.0894,0.785,108.701,audio_features,3h04eZTnmFLRMjZajbrp2R,spotify:track:3h04eZTnmFLRMjZajbrp2R,https://api.spotify.com/v1/tracks/3h04eZTnmFLRMjZajbrp2R,https://api.spotify.com/v1/audio-analysis/3h04eZTnmFLRMjZajbrp2R,181107,4
0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,audio_features,5JvsxPAHsGxwNq4xto2HtM,spotify:track:5JvsxPAHsGxwNq4xto2HtM,https://api.spotify.com/v1/tracks/5JvsxPAHsGxwNq4xto2HtM,https://api.spotify.com/v1/audio-analysis/5JvsxPAHsGxwNq4xto2HtM,328093,4
0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,3kXoKlD84c6OmIcOLfrfEs,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4
0.615,0.748,0,-5.423,1,0.0374,0.062,0.0,0.567,0.485,95.027,audio_features,5cBvwieT5RLB9Ro2OOjBoI,spotify:track:5cBvwieT5RLB9Ro2OOjBoI,https://api.spotify.com/v1/tracks/5cBvwieT5RLB9Ro2OOjBoI,https://api.spotify.com/v1/audio-analysis/5cBvwieT5RLB9Ro2OOjBoI,125053,4
0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,audio_features,3cfOd4CMv2snFaKAnMdnvK,spotify:track:3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/tracks/3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/audio-analysis/3cfOd4CMv2snFaKAnMdnvK,200373,4
0.662,0.887,1,-6.083,0,0.0329,0.0479,0.00074,0.143,0.745,134.978,audio_features,62KoBrLtLvNKd10NsYlSrf,spotify:track:62KoBrLtLvNKd10NsYlSrf,https://api.spotify.com/v1/tracks/62KoBrLtLvNKd10NsYlSrf,https://api.spotify.com/v1/audio-analysis/62KoBrLtLvNKd10NsYlSrf,210211,4
0.834,0.699,5,-3.222,1,0.178,0.111,0.0,0.131,0.809,94.086,audio_features,0xmjwnQ3FNE6HuWCt2nHdZ,spotify:track:0xmjwnQ3FNE6HuWCt2nHdZ,https://api.spotify.com/v1/tracks/0xmjwnQ3FNE6HuWCt2nHdZ,https://api.spotify.com/v1/audio-analysis/0xmjwnQ3FNE6HuWCt2nHdZ,272533,4
0.713,0.697,2,-6.078,1,0.0278,0.204,3.18e-06,0.112,0.731,98.001,audio_features,1pKUsKGucEZkcOuB0KUDG3,spotify:track:1pKUsKGucEZkcOuB0KUDG3,https://api.spotify.com/v1/tracks/1pKUsKGucEZkcOuB0KUDG3,https://api.spotify.com/v1/audio-analysis/1pKUsKGucEZkcOuB0KUDG3,224939,4
0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,audio_features,48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,329733,4
0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,289133,4
0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093,4
0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,audio_features,2KH16WveTQWT6KOG9Rg6e2,spotify:track:2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,245640,4
0.565,0.693,2,-5.759,0,0.029,0.00838,0.0,0.189,0.219,109.908,audio_features,382OOwDfeNRwYTChvHtvVU,spotify:track:382OOwDfeNRwYTChvHtvVU,https://api.spotify.com/v1/tracks/382OOwDfeNRwYTChvHtvVU,https://api.spotify.com/v1/audio-analysis/382OOwDfeNRwYTChvHtvVU,247652,4
0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.192,0.272,193.438,audio_features,557un1HgwYMuqfWGSTmnxw,spotify:track:557un1HgwYMuqfWGSTmnxw,https://api.spotify.com/v1/tracks/557un1HgwYMuqfWGSTmnxw,https://api.spotify.com/v1/audio-analysis/557un1HgwYMuqfWGSTmnxw,192587,4
0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,audio_features,3mRM4NM8iO7UBqrSigCQFH,spotify:track:3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/audio-analysis/3mRM4NM8iO7UBqrSigCQFH,285373,4
0.723,0.969,6,-4.516,1,0.142,0.0643,0.0,0.115,0.728,126.653,audio_features,54OR1VDpfkBuOY5zZjhZAY,spotify:track:54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/tracks/54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/audio-analysis/54OR1VDpfkBuOY5zZjhZAY,286800,4
0.498,0.862,7,-6.02,0,0.0589,0.000313,0.00941,0.352,0.47,128.034,audio_features,3aQz0z86zrKjd1mcZlonxE,spotify:track:3aQz0z86zrKjd1mcZlonxE,https://api.spotify.com/v1/tracks/3aQz0z86zrKjd1mcZlonxE,https://api.spotify.com/v1/audio-analysis/3aQz0z86zrKjd1mcZlonxE,192294,4
0.705,0.898,5,-6.371,0,0.0702,0.207,0.00118,0.702,0.657,136.282,audio_features,5TgD3Wh5ZUZnUU4tmVvJbx,spotify:track:5TgD3Wh5ZUZnUU4tmVvJbx,https://api.spotify.com/v1/tracks/5TgD3Wh5ZUZnUU4tmVvJbx,https://api.spotify.com/v1/audio-analysis/5TgD3Wh5ZUZnUU4tmVvJbx,212000,4
0.634,0.589,9,-8.12,0,0.0277,0.0833,0.000119,0.194,0.494,117.952,audio_features,44LxZrjUpbpmVouVe70NF9,spotify:track:44LxZrjUpbpmVouVe70NF9,https://api.spotify.com/v1/tracks/44LxZrjUpbpmVouVe70NF9,https://api.spotify.com/v1/audio-analysis/44LxZrjUpbpmVouVe70NF9,220750,4
0.543,0.919,1,-4.831,0,0.0415,0.000441,0.0,0.238,0.498,125.017,audio_features,7rojor07Wzc7w3zXOxex80,spotify:track:7rojor07Wzc7w3zXOxex80,https://api.spotify.com/v1/tracks/7rojor07Wzc7w3zXOxex80,https://api.spotify.com/v1/audio-analysis/7rojor07Wzc7w3zXOxex80,195307,4
0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,2PpruBYCo4H7WOBJ7Q2EwM,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,audio_features,1vxw6aYJls2oq3gW0DujAo,spotify:track:1vxw6aYJls2oq3gW0DujAo,https://api.spotify.com/v1/tracks/1vxw6aYJls2oq3gW0DujAo,https://api.spotify.com/v1/audio-analysis/1vxw6aYJls2oq3gW0DujAo,177466,4
0.698,0.301,1,-12.963,1,0.036,0.727,0.142,0.122,0.214,128.001,audio_features,5d2uw7NBPJ55y1XwbPaYdc,spotify:track:5d2uw7NBPJ55y1XwbPaYdc,https://api.spotify.com/v1/tracks/5d2uw7NBPJ55y1XwbPaYdc,https://api.spotify.com/v1/audio-analysis/5d2uw7NBPJ55y1XwbPaYdc,216000,4
0.715,0.8,4,-5.144,0,0.057,0.0271,0.0,0.0648,0.445,129.023,audio_features,1XyL3J7eTTKnxRZAM3LqIT,spotify:track:1XyL3J7eTTKnxRZAM3LqIT,https://api.spotify.com/v1/tracks/1XyL3J7eTTKnxRZAM3LqIT,https://api.spotify.com/v1/audio-analysis/1XyL3J7eTTKnxRZAM3LqIT,216147,4
0.762,0.482,4,-4.35,0,0.0734,0.0725,3.26e-06,0.0802,0.684,94.009,audio_features,06qEGQMavekDfu9fVsFAMz,spotify:track:06qEGQMavekDfu9fVsFAMz,https://api.spotify.com/v1/tracks/06qEGQMavekDfu9fVsFAMz,https://api.spotify.com/v1/audio-analysis/06qEGQMavekDfu9fVsFAMz,177087,4
0.638,0.877,7,-4.449,1,0.0302,0.0771,0.0221,0.364,0.743,139.052,audio_features,52LJ3hyknOijCrE5gCD0rE,spotify:track:52LJ3hyknOijCrE5gCD0rE,https://api.spotify.com/v1/tracks/52LJ3hyknOijCrE5gCD0rE,https://api.spotify.com/v1/audio-analysis/52LJ3hyknOijCrE5gCD0rE,242053,4
0.584,0.374,11,-7.553,1,0.0276,0.136,0.0,0.145,0.385,129.775,audio_features,5h0pXwpvsItKO6n4GgcvSc,spotify:track:5h0pXwpvsItKO6n4GgcvSc,https://api.spotify.com/v1/tracks/5h0pXwpvsItKO6n4GgcvSc,https://api.spotify.com/v1/audio-analysis/5h0pXwpvsItKO6n4GgcvSc,189294,3
0.694,0.694,6,-8.21,0,0.0328,0.058,0.0126,0.129,0.608,121.876,audio_features,0KM2y796j63t5RHhvRUxld,spotify:track:0KM2y796j63t5RHhvRUxld,https://api.spotify.com/v1/tracks/0KM2y796j63t5RHhvRUxld,https://api.spotify.com/v1/audio-analysis/0KM2y796j63t5RHhvRUxld,270000,4
0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,audio_features,3MjUtNVVq3C8Fn0MP3zhXa,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/audio-analysis/3MjUtNVVq3C8Fn0MP3zhXa,211067,4
0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,audio_features,1B75hgRqe7A4fwee3g3Wmu,spotify:track:1B75hgRqe7A4fwee3g3Wmu,https://api.spotify.com/v1/tracks/1B75hgRqe7A4fwee3g3Wmu,https://api.spotify.com/v1/audio-analysis/1B75hgRqe7A4fwee3g3Wmu,257360,4
0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,audio_features,2aibwv5hGXSgw7Yru8IYTO,spotify:track:2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/tracks/2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/audio-analysis/2aibwv5hGXSgw7Yru8IYTO,334667,4
0.396,0.919,8,-3.986,1,0.105,0.0311,0.000589,0.37,0.371,83.951,audio_features,2KrX7G57VymP7677pUCh6I,spotify:track:2KrX7G57VymP7677pUCh6I,https://api.spotify.com/v1/tracks/2KrX7G57VymP7677pUCh6I,https://api.spotify.com/v1/audio-analysis/2KrX7G57VymP7677pUCh6I,158929,4
0.586,0.651,0,-10.16,1,0.048,0.144,0.0,0.489,0.901,81.397,audio_features,6ZEAXknmx2mrO3KgcDNpFI,spotify:track:6ZEAXknmx2mrO3KgcDNpFI,https://api.spotify.com/v1/tracks/6ZEAXknmx2mrO3KgcDNpFI,https://api.spotify.com/v1/audio-analysis/6ZEAXknmx2mrO3KgcDNpFI,223067,4
0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,audio_features,5hnyJvgoWiQUYZttV4wXy6,spotify:track:5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6,267960,4
0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,4zOfy9kqJlG0ZXvcaSh4gv,spotify:track:4zOfy9kqJlG0ZXvcaSh4gv,https://api.spotify.com/v1/tracks/4zOfy9kqJlG0ZXvcaSh4gv,https://api.spotify.com/v1/audio-analysis/4zOfy9kqJlG0ZXvcaSh4gv,242373,4
0.475,0.544,4,-4.482,1,0.0293,0.478,0.0,0.222,0.278,154.918,audio_features,6SqF45KozwGZZ5tlgig0B1,spotify:track:6SqF45KozwGZZ5tlgig0B1,https://api.spotify.com/v1/tracks/6SqF45KozwGZZ5tlgig0B1,https://api.spotify.com/v1/audio-analysis/6SqF45KozwGZZ5tlgig0B1,247742,4
0.448,0.665,9,-4.203,1,0.026,0.06,2.55e-05,0.0828,0.304,172.004,audio_features,1SKPmfSYaPsETbRHaiA18G,spotify:track:1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/tracks/1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/audio-analysis/1SKPmfSYaPsETbRHaiA18G,237147,4
0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,audio_features,07q0QVgO56EorrSGHC48y3,spotify:track:07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240,4
0.485,0.731,11,-8.789,0,0.0925,0.00109,0.00108,0.162,0.831,117.022,audio_features,0MnI39P9Dze0PSUjetb8Va,spotify:track:0MnI39P9Dze0PSUjetb8Va,https://api.spotify.com/v1/tracks/0MnI39P9Dze0PSUjetb8Va,https://api.spotify.com/v1/audio-analysis/0MnI39P9Dze0PSUjetb8Va,235520,4
0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,audio_features,0v1XpBHnsbkCn7iJ9Ucr1l,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/tracks/0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/audio-analysis/0v1XpBHnsbkCn7iJ9Ucr1l,224493,4
0.65,0.912,5,-4.924,1,0.0309,0.0432,1.38e-05,0.0575,0.863,110.035,audio_features,7aveJVWxpAer0AFcC4tka7,spotify:track:7aveJVWxpAer0AFcC4tka7,https://api.spotify.com/v1/tracks/7aveJVWxpAer0AFcC4tka7,https://api.spotify.com/v1/audio-analysis/7aveJVWxpAer0AFcC4tka7,199995,4
0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.95,audio_features,2AkmdLbVKS1steeZdy8H1l,spotify:track:2AkmdLbVKS1steeZdy8H1l,https://api.spotify.com/v1/tracks/2AkmdLbVKS1steeZdy8H1l,https://api.spotify.com/v1/audio-analysis/2AkmdLbVKS1steeZdy8H1l,258013,4
0.604,0.778,0,-5.686,1,0.0259,0.00726,1.33e-05,0.114,0.419,100.155,audio_features,2W6PNGCN4PGwPMf1jYazL4,spotify:track:2W6PNGCN4PGwPMf1jYazL4,https://api.spotify.com/v1/tracks/2W6PNGCN4PGwPMf1jYazL4,https://api.spotify.com/v1/audio-analysis/2W6PNGCN4PGwPMf1jYazL4,256453,4
0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4
0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4
0.474,0.741,9,-6.519,1,0.0481,0.00101,0.000688,0.359,0.447,149.649,audio_features,3jrJ1ZuQzNXkoxIFDrdehD,spotify:track:3jrJ1ZuQzNXkoxIFDrdehD,https://api.spotify.com/v1/tracks/3jrJ1ZuQzNXkoxIFDrdehD,https://api.spotify.com/v1/audio-analysis/3jrJ1ZuQzNXkoxIFDrdehD,240640,4
0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,audio_features,54X78diSLoUDI3joC2bjMz,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,520787,4
0.478,0.965,10,-5.022,1,0.0642,0.000169,0.00251,0.0854,0.347,125.152,audio_features,0SLtqCrXBRrnkxSOMA3X4W,spotify:track:0SLtqCrXBRrnkxSOMA3X4W,https://api.spotify.com/v1/tracks/0SLtqCrXBRrnkxSOMA3X4W,https://api.spotify.com/v1/audio-analysis/0SLtqCrXBRrnkxSOMA3X4W,262000,4
0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,audio_features,3EYOJ48Et32uATr9ZmLnAo,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947,4
0.562,0.609,3,-7.063,0,0.0271,0.0264,0.0,0.17,0.512,130.753,audio_features,7vidktgNZFQylTgH1GEnMs,spotify:track:7vidktgNZFQylTgH1GEnMs,https://api.spotify.com/v1/tracks/7vidktgNZFQylTgH1GEnMs,https://api.spotify.com/v1/audio-analysis/7vidktgNZFQylTgH1GEnMs,200213,4
0.66,0.634,6,-10.654,0,0.0814,0.366,9.15e-06,0.274,0.594,112.108,audio_features,5666Vr1qeICffWKxZS3aXz,spotify:track:5666Vr1qeICffWKxZS3aXz,https://api.spotify.com/v1/tracks/5666Vr1qeICffWKxZS3aXz,https://api.spotify.com/v1/audio-analysis/5666Vr1qeICffWKxZS3aXz,289899,4
