danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.554,0.968,1,-4.178,1,0.0695,0.0326,4.2e-05,0.304,0.415,74.465,audio_features,17NHXI2CJp7KgdcwcDnRx4,spotify:track:17NHXI2CJp7KgdcwcDnRx4,https://api.spotify.com/v1/tracks/17NHXI2CJp7KgdcwcDnRx4,https://api.spotify.com/v1/audio-analysis/17NHXI2CJp7KgdcwcDnRx4,151590,4
0.621,0.941,3,-5.827,1,0.0848,0.00788,0.014,0.225,0.229,152.004,audio_features,2MH5KK60I00JOPigNOt4v8,spotify:track:2MH5KK60I00JOPigNOt4v8,https://api.spotify.com/v1/tracks/2MH5KK60I00JOPigNOt4v8,https://api.spotify.com/v1/audio-analysis/2MH5KK60I00JOPigNOt4v8,205995,4
0.541,0.951,8,-6.646,0,0.0622,0.00326,0.000509,0.314,0.353,150.013,audio_features,7qOHKIBWU9ygcoYA7B23wP,spotify:track:7qOHKIBWU9ygcoYA7B23wP,https://api.spotify.com/v1/tracks/7qOHKIBWU9ygcoYA7B23wP,https://api.spotify.com/v1/audio-analysis/7qOHKIBWU9ygcoYA7B23wP,136800,4
0.699,0.988,8,-2.645,1,0.0995,0.00985,0.934,0.0847,0.192,125.991,audio_features,4KB66xUZWvRDej628vf2J8,spotify:track:4KB66xUZWvRDej628vf2J8,https://api.spotify.com/v1/tracks/4KB66xUZWvRDej628vf2J8,https://api.spotify.com/v1/audio-analysis/4KB66xUZWvRDej628vf2J8,152381,4
0.831,0.823,2,-4.524,1,0.11,0.0433,0.679,0.14,0.725,144.905,audio_features,5Idil10mcvgdD2CHbRR2sF,spotify:track:5Idil10mcvgdD2CHbRR2sF,https://api.spotify.com/v1/tracks/5Idil10mcvgdD2CHbRR2sF,https://api.spotify.com/v1/audio-analysis/5Idil10mcvgdD2CHbRR2sF,125857,3
0.564,0.896,3,-6.824,0,0.0363,0.00109,0.0191,0.161,0.3,142.019,audio_features,1As70eMQbPuG2cABqKZvq2,spotify:track:1As70eMQbPuG2cABqKZvq2,https://api.spotify.com/v1/tracks/1As70eMQbPuG2cABqKZvq2,https://api.spotify.com/v1/audio-analysis/1As70eMQbPuG2cABqKZvq2,151279,4
0.67,0.735,4,-6.424,1,0.265,0.212,3.59e-05,0.284,0.649,169.914,audio_features,3Ipu6e4dwxdt8lmSI27ZFx,spotify:track:3Ipu6e4dwxdt8lmSI27ZFx,https://api.spotify.com/v1/tracks/3Ipu6e4dwxdt8lmSI27ZFx,https://api.spotify.com/v1/audio-analysis/3Ipu6e4dwxdt8lmSI27ZFx,162353,4
0.625,0.972,11,-5.382,1,0.174,0.00679,0.379,0.147,0.282,159.989,audio_features,7F7G8FuCtggmPvs51E9fmN,spotify:track:7F7G8FuCtggmPvs51E9fmN,https://api.spotify.com/v1/tracks/7F7G8FuCtggmPvs51E9fmN,https://api.spotify.com/v1/audio-analysis/7F7G8FuCtggmPvs51E9fmN,185437,4
0.643,0.954,4,-3.697,0,0.0581,0.0513,0.12,0.123,0.406,154.994,audio_features,3iYSfoMdxYzNHoZNWjMvNC,spotify:track:3iYSfoMdxYzNHoZNWjMvNC,https://api.spotify.com/v1/tracks/3iYSfoMdxYzNHoZNWjMvNC,https://api.spotify.com/v1/audio-analysis/3iYSfoMdxYzNHoZNWjMvNC,178427,4
0.53,0.885,6,-5.019,0,0.114,0.0189,0.000659,0.359,0.326,159.913,audio_features,4WxXlPyF3VcfdkucISvrh0,spotify:track:4WxXlPyF3VcfdkucISvrh0,https://api.spotify.com/v1/tracks/4WxXlPyF3VcfdkucISvrh0,https://api.spotify.com/v1/audio-analysis/4WxXlPyF3VcfdkucISvrh0,154125,4
0.607,0.89,5,-5.856,0,0.0471,0.00945,0.00901,0.105,0.352,137.963,audio_features,4z6ygaxvCR8osXCgT2IZa7,spotify:track:4z6ygaxvCR8osXCgT2IZa7,https://api.spotify.com/v1/tracks/4z6ygaxvCR8osXCgT2IZa7,https://api.spotify.com/v1/audio-analysis/4z6ygaxvCR8osXCgT2IZa7,146304,4
0.816,0.934,1,-4.042,1,0.0356,0.00228,0.000559,0.0825,0.527,132.02,audio_features,5I8YyKG5iIdOiuTFnX9YVC,spotify:track:5I8YyKG5iIdOiuTFnX9YVC,https://api.spotify.com/v1/tracks/5I8YyKG5iIdOiuTFnX9YVC,https://api.spotify.com/v1/audio-analysis/5I8YyKG5iIdOiuTFnX9YVC,195446,4
0.649,0.901,5,-2.532,0,0.0553,0.0183,0.0,0.0946,0.26,127.986,audio_features,6f08saOLZyQr0ulFKUzFeL,spotify:track:6f08saOLZyQr0ulFKUzFeL,https://api.spotify.com/v1/tracks/6f08saOLZyQr0ulFKUzFeL,https://api.spotify.com/v1/audio-analysis/6f08saOLZyQr0ulFKUzFeL,178594,4
0.697,0.954,1,-1.955,1,0.0441,0.157,6.83e-05,0.18,0.541,122.062,audio_features,4r9kj0CqH7RCp6Oxx56SvN,spotify:track:4r9kj0CqH7RCp6Oxx56SvN,https://api.spotify.com/v1/tracks/4r9kj0CqH7RCp6Oxx56SvN,https://api.spotify.com/v1/audio-analysis/4r9kj0CqH7RCp6Oxx56SvN,155410,4
0.551,0.944,8,-3.92,1,0.0323,0.00317,9.68e-05,0.147,0.766,149.955,audio_features,1M2NNUv8UV5smjMVGyTrmz,spotify:track:1M2NNUv8UV5smjMVGyTrmz,https://api.spotify.com/v1/tracks/1M2NNUv8UV5smjMVGyTrmz,https://api.spotify.com/v1/audio-analysis/1M2NNUv8UV5smjMVGyTrmz,171200,4
0.551,0.968,1,-5.673,1,0.0628,0.000701,0.163,0.08,0.213,129.004,audio_features,4J4Fk7x2y8jQBxm332n0oY,spotify:track:4J4Fk7x2y8jQBxm332n0oY,https://api.spotify.com/v1/tracks/4J4Fk7x2y8jQBxm332n0oY,https://api.spotify.com/v1/audio-analysis/4J4Fk7x2y8jQBxm332n0oY,195814,4
0.629,0.957,7,-4.353,0,0.0914,0.0441,7.16e-05,0.28,0.478,130.077,audio_features,65Iiyhh7rD0vq0bmCPz2YK,spotify:track:65Iiyhh7rD0vq0bmCPz2YK,https://api.spotify.com/v1/tracks/65Iiyhh7rD0vq0bmCPz2YK,https://api.spotify.com/v1/audio-analysis/65Iiyhh7rD0vq0bmCPz2YK,168462,4
0.436,0.989,8,-2.432,0,0.259,0.091,0.00246,0.136,0.537,132.036,audio_features,42jqtDBoV2YGTRbFI02p6H,spotify:track:42jqtDBoV2YGTRbFI02p6H,https://api.spotify.com/v1/tracks/42jqtDBoV2YGTRbFI02p6H,https://api.spotify.com/v1/audio-analysis/42jqtDBoV2YGTRbFI02p6H,152727,4
0.482,0.915,6,-3.741,0,0.141,0.0008,2.92e-05,0.33,0.283,160.03,audio_features,4rTA5hrkv233BWoASSKt3T,spotify:track:4rTA5hrkv233BWoASSKt3T,https://api.spotify.com/v1/tracks/4rTA5hrkv233BWoASSKt3T,https://api.spotify.com/v1/audio-analysis/4rTA5hrkv233BWoASSKt3T,162375,4
0.581,0.64,8,-8.133,1,0.0513,0.0608,3.9e-05,0.232,0.317,149.91,audio_features,3NO0uDaqtPzSSU9GAj39hC,spotify:track:3NO0uDaqtPzSSU9GAj39hC,https://api.spotify.com/v1/tracks/3NO0uDaqtPzSSU9GAj39hC,https://api.spotify.com/v1/audio-analysis/3NO0uDaqtPzSSU9GAj39hC,137973,4
0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,audio_features,59NraMJsLaMCVtwXTSia8i,spotify:track:59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i,132359,4
0.617,0.883,1,-6.312,1,0.037,0.00108,0.0177,0.337,0.102,140.012,audio_features,6eoY6XnhGFr3HInyECJdbx,spotify:track:6eoY6XnhGFr3HInyECJdbx,https://api.spotify.com/v1/tracks/6eoY6XnhGFr3HInyECJdbx,https://api.spotify.com/v1/audio-analysis/6eoY6XnhGFr3HInyECJdbx,170000,4
0.602,0.823,6,-5.392,0,0.0714,0.0119,0.0,0.343,0.518,126.034,audio_features,09rcsC6M15EZPbCVmrqUYK,spotify:track:09rcsC6M15EZPbCVmrqUYK,https://api.spotify.com/v1/tracks/09rcsC6M15EZPbCVmrqUYK,https://api.spotify.com/v1/audio-analysis/09rcsC6M15EZPbCVmrqUYK,196224,4
0.682,0.973,3,-5.123,1,0.229,0.0828,0.000112,0.331,0.352,149.997,audio_features,6pPJAAEMeczRyC74w6ltBS,spotify:track:6pPJAAEMeczRyC74w6ltBS,https://api.spotify.com/v1/tracks/6pPJAAEMeczRyC74w6ltBS,https://api.spotify.com/v1/audio-analysis/6pPJAAEMeczRyC74w6ltBS,159200,4
0.737,0.796,0,-6.04,0,0.036,0.00716,0.0641,0.0693,0.227,126.023,audio_features,2OiDl6bWeHjHBXC97Uzuby,spotify:track:2OiDl6bWeHjHBXC97Uzuby,https://api.spotify.com/v1/tracks/2OiDl6bWeHjHBXC97Uzuby,https://api.spotify.com/v1/audio-analysis/2OiDl6bWeHjHBXC97Uzuby,213363,4
0.69,0.84,11,-6.947,1,0.0573,0.0268,3.06e-05,0.363,0.493,129.935,audio_features,2grS8y9w2vVp7sDJ3RnSx9,spotify:track:2grS8y9w2vVp7sDJ3RnSx9,https://api.spotify.com/v1/tracks/2grS8y9w2vVp7sDJ3RnSx9,https://api.spotify.com/v1/audio-analysis/2grS8y9w2vVp7sDJ3RnSx9,191365,4
0.567,0.699,0,-5.817,0,0.0554,0.262,6.25e-05,0.613,0.296,132.001,audio_features,6d0T2bz3qCRTtG126QFkp3,spotify:track:6d0T2bz3qCRTtG126QFkp3,https://api.spotify.com/v1/tracks/6d0T2bz3qCRTtG126QFkp3,https://api.spotify.com/v1/audio-analysis/6d0T2bz3qCRTtG126QFkp3,168345,4
0.677,0.912,1,-7.079,0,0.0413,0.00423,0.295,0.27,0.192,144.006,audio_features,51w0BMC24JALh8uzwRzjMB,spotify:track:51w0BMC24JALh8uzwRzjMB,https://api.spotify.com/v1/tracks/51w0BMC24JALh8uzwRzjMB,https://api.spotify.com/v1/audio-analysis/51w0BMC24JALh8uzwRzjMB,163510,4
0.454,0.881,1,-3.61,0,0.0523,0.0267,0.0,0.616,0.492,165.127,audio_features,63yVtv3jDnjMa89SD7uYj2,spotify:track:63yVtv3jDnjMa89SD7uYj2,https://api.spotify.com/v1/tracks/63yVtv3jDnjMa89SD7uYj2,https://api.spotify.com/v1/audio-analysis/63yVtv3jDnjMa89SD7uYj2,199273,4
0.668,0.947,0,-3.346,0,0.0569,0.0656,0.000904,0.0794,0.449,136.044,audio_features,2fP9aII1LkmZZmzdAiuNVz,spotify:track:2fP9aII1LkmZZmzdAiuNVz,https://api.spotify.com/v1/tracks/2fP9aII1LkmZZmzdAiuNVz,https://api.spotify.com/v1/audio-analysis/2fP9aII1LkmZZmzdAiuNVz,153817,4
