danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.922,0.376,10,-7.42,0,0.0577,0.0414,0.0209,0.0939,0.263,102.019,audio_features,7GIczB0b4CpwDSabyX3DRi,spotify:track:7GIczB0b4CpwDSabyX3DRi,https://api.spotify.com/v1/tracks/7GIczB0b4CpwDSabyX3DRi,https://api.spotify.com/v1/audio-analysis/7GIczB0b4CpwDSabyX3DRi,167860,4
0.673,0.409,11,-10.716,0,0.0343,0.00369,0.00111,0.113,0.236,97.979,audio_features,0eYgbyxkcmlKjljp1NiXdy,spotify:track:0eYgbyxkcmlKjljp1NiXdy,https://api.spotify.com/v1/tracks/0eYgbyxkcmlKjljp1NiXdy,https://api.spotify.com/v1/audio-analysis/0eYgbyxkcmlKjljp1NiXdy,176378,4
0.595,0.921,0,-6.216,1,0.0414,0.494,0.0,0.248,0.84,89.981,audio_features,5bxJ682HWloR1GtEtu1qfU,spotify:track:5bxJ682HWloR1GtEtu1qfU,https://api.spotify.com/v1/tracks/5bxJ682HWloR1GtEtu1qfU,https://api.spotify.com/v1/audio-analysis/5bxJ682HWloR1GtEtu1qfU,144065,4
0.757,0.668,2,-9.316,1,0.263,0.227,0.0,0.364,0.819,145.125,audio_features,6DIomwwnPu0Zxd8gehNZ6t,spotify:track:6DIomwwnPu0Zxd8gehNZ6t,https://api.spotify.com/v1/tracks/6DIomwwnPu0Zxd8gehNZ6t,https://api.spotify.com/v1/audio-analysis/6DIomwwnPu0Zxd8gehNZ6t,111867,4
0.459,0.461,0,-7.546,1,0.0398,0.678,0.0,0.109,0.123,99.747,audio_features,2VqAz4YjTU3H1ge5UoxC8S,spotify:track:2VqAz4YjTU3H1ge5UoxC8S,https://api.spotify.com/v1/tracks/2VqAz4YjTU3H1ge5UoxC8S,https://api.spotify.com/v1/audio-analysis/2VqAz4YjTU3H1ge5UoxC8S,245900,3
0.608,0.575,1,-9.724,0,0.369,0.328,0.0,0.103,0.631,75.81,audio_features,0irJKlJu23y1r9YznpjyrT,spotify:track:0irJKlJu23y1r9YznpjyrT,https://api.spotify.com/v1/tracks/0irJKlJu23y1r9YznpjyrT,https://api.spotify.com/v1/audio-analysis/0irJKlJu23y1r9YznpjyrT,224416,4
0.664,0.693,1,-6.679,1,0.328,0.0293,0.0,0.203,0.658,167.162,audio_features,4FUrdac98uFCrTE4QgMt29,spotify:track:4FUrdac98uFCrTE4QgMt29,https://api.spotify.com/v1/tracks/4FUrdac98uFCrTE4QgMt29,https://api.spotify.com/v1/audio-analysis/4FUrdac98uFCrTE4QgMt29,140454,4
0.776,0.428,1,-7.216,1,0.14,0.0358,0.0,0.101,0.912,77.521,audio_features,50Z5nXLwOPKBWUObsu5c66,spotify:track:50Z5nXLwOPKBWUObsu5c66,https://api.spotify.com/v1/tracks/50Z5nXLwOPKBWUObsu5c66,https://api.spotify.com/v1/audio-analysis/50Z5nXLwOPKBWUObsu5c66,182584,4
0.871,0.49,8,-8.533,1,0.313,0.14,0.00279,0.116,0.591,139.974,audio_features,2bwaPnqHkGYqogTuMbgkPk,spotify:track:2bwaPnqHkGYqogTuMbgkPk,https://api.spotify.com/v1/tracks/2bwaPnqHkGYqogTuMbgkPk,https://api.spotify.com/v1/audio-analysis/2bwaPnqHkGYqogTuMbgkPk,193776,4
0.65,0.669,6,-9.704,0,0.357,0.188,0.000142,0.0816,0.65,180.113,audio_features,2Fs99afwDPPikxoXJOcaX3,spotify:track:2Fs99afwDPPikxoXJOcaX3,https://api.spotify.com/v1/tracks/2Fs99afwDPPikxoXJOcaX3,https://api.spotify.com/v1/audio-analysis/2Fs99afwDPPikxoXJOcaX3,122723,4
0.692,0.488,1,-7.881,1,0.0414,0.016,0.0,0.224,0.145,80.027,audio_features,21Q7H54cXKMby5X1cvIEr5,spotify:track:21Q7H54cXKMby5X1cvIEr5,https://api.spotify.com/v1/tracks/21Q7H54cXKMby5X1cvIEr5,https://api.spotify.com/v1/audio-analysis/21Q7H54cXKMby5X1cvIEr5,172931,4
0.718,0.621,11,-9.114,0,0.283,0.194,0.0,0.338,0.287,124.977,audio_features,5oyTbbzaPIblQfTUP8nk7H,spotify:track:5oyTbbzaPIblQfTUP8nk7H,https://api.spotify.com/v1/tracks/5oyTbbzaPIblQfTUP8nk7H,https://api.spotify.com/v1/audio-analysis/5oyTbbzaPIblQfTUP8nk7H,172800,4
0.777,0.711,5,-6.951,0,0.152,0.0162,0.0,0.107,0.457,103.997,audio_features,5QD1Z8askGuTlvgoEHt5Eb,spotify:track:5QD1Z8askGuTlvgoEHt5Eb,https://api.spotify.com/v1/tracks/5QD1Z8askGuTlvgoEHt5Eb,https://api.spotify.com/v1/audio-analysis/5QD1Z8askGuTlvgoEHt5Eb,265456,4
0.626,0.793,7,-6.403,1,0.0523,0.0719,0.785,0.112,0.103,122.916,audio_features,5wJ7kZ6NeOybpw9jPsHv4j,spotify:track:5wJ7kZ6NeOybpw9jPsHv4j,https://api.spotify.com/v1/tracks/5wJ7kZ6NeOybpw9jPsHv4j,https://api.spotify.com/v1/audio-analysis/5wJ7kZ6NeOybpw9jPsHv4j,236463,4
0.217,0.943,0,-3.44,1,0.07,1.8e-05,0.158,0.305,0.32,159.724,audio_features,5Tt0iRPq0mOshpQjaEIppp,spotify:track:5Tt0iRPq0mOshpQjaEIppp,https://api.spotify.com/v1/tracks/5Tt0iRPq0mOshpQjaEIppp,https://api.spotify.com/v1/audio-analysis/5Tt0iRPq0mOshpQjaEIppp,256575,4
