,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0,0.8616824833899166,-0.30404538362592853,0.0591402147174348,1.9693577128757407,0.4078799320973142,-0.36398423578854827,-0.6221913974554901,-0.0210741313067852,0.27433423278304814
1,-0.04781723765114172,-0.6027558456543426,0.21914589072260476,-0.44369163501528136,0.6035103189028194,-0.37856695440168875,-0.43100588677644874,-1.2477524217126812,-1.3482453516415702
2,0.37282638333034807,-0.49885655451402483,-0.2875085488135847,-0.698718846138957,1.3197164807670412,-0.37565950829399997,-0.6436812416791032,-0.31500662900787846,0.8388983808887898
3,0.5888325670775989,0.3496543231319053,0.41792983928168914,-0.5796198439898294,0.6001945496349295,-0.38000589383125677,0.5175113755071669,1.0723547601412817,-0.28948915636547884
4,-0.6674139226103625,0.8778090530951882,0.8852623856206849,-0.547255984710175,-0.5901666175375502,-0.3803220359503979,1.014000879983747,-0.640291926463755,-0.5342218061347783
5,-0.17855782255079394,1.1505446923385225,0.9155239347632257,0.35116474889302723,-0.45090430828617367,-0.3797458536709081,1.0806934999880637,0.4727324648310514,-0.4470238945997961
6,0.6968356589512247,-0.455565183205559,-0.21991838216587392,-0.6831841936847229,0.4078799320973142,-0.38027162000094256,-0.26797948232145224,1.0684356601719338,-0.17177903064046401
7,-0.8663669865880939,-1.3213926093748753,-0.6241909338844857,0.024937047354112278,0.9251399378881409,-0.3803220359503979,-0.5051087978923563,-0.6638065262798425,3.2452362162825734
8,-0.2865609144244197,0.11588091806618973,-0.09778494430915312,-0.4890010380067974,1.1870857100514445,-0.3803220359503979,-0.4087750134416765,0.06514606801886888,-0.849785121908222
9,-0.1558203295247675,1.0596328125907444,0.5224862096723835,-0.06697631300010576,1.389347635392729,-0.37981029511006154,1.1177449555460175,1.4956175568308558,-1.0104945413877444
10,0.22503267866117596,0.3799582830478314,-0.5344935277434223,0.10908308148121343,-0.46085161608984343,-0.3803049400156578,-0.1938765712055449,-1.0909884229387645,2.0703925101401275
11,1.15726989272826,0.49251584844984214,0.32080295101581013,-0.4890010380067974,-0.9270487751551654,-0.3800980071825173,-0.08272220453168361,0.8450469619191027,0.31045505050627714
12,0.1738733193526164,0.6397065108986261,0.5920696520121177,0.05341724352020794,0.36145916234685554,-0.3803220359503979,-0.030850166750548323,-0.9263862242261525,0.3533132473165538
13,1.754129084661455,-0.9664033646454555,0.20827347785702138,-0.3129416435254782,-0.8076810815111285,-0.3010969725205471,-0.5651321558962413,-1.063554723153329,-0.4991239412572266
14,0.3387201437913083,-0.8235418393275185,-0.38898440222569675,-0.6158673663830422,-0.9327187406032571,-0.3761143890409656,-0.423595595664858,-1.1693704223257229,-0.6416318549309036
15,-0.1046609702162079,1.3929763716659314,0.4264465626930628,-0.523954006028824,0.693036089135847,-0.3803220359503979,0.576793704399893,1.1977659591604144,-0.9237551949215144
16,0.8162074973378637,0.2977046775617463,-0.1352947686954162,2.3447784805197296,-0.19227430539076026,-0.3803220359503979,1.4363874733444195,1.1154648598041084,1.0214072782520582
17,-0.8777357331011071,-0.598426708523496,0.18544141083929605,-0.5446668759678027,1.3031376344275916,-0.3803220359503979,-0.453236760111221,-1.6122287188620366,-0.579267005580641
18,-0.03076411788162187,-0.1049050756069861,-0.20922717618138365,3.71700611397707,0.14261839066612117,-0.3803220359503979,-0.49769850678076555,0.3786740655667015,-1.4236263940971758
19,0.28756078448274874,0.4059331058329104,0.34254777674697706,3.1862388217907407,-0.8478018896525965,-0.3803220359503979,0.2433306043783094,0.48448976473909516,1.7987456182586958
20,0.9242105892114895,-0.7412882338414334,0.24523968160000512,0.7524766039607402,-0.826249389411312,-0.3803220359503979,-0.5125190890039469,1.4799411569534642,-1.3632721762022104
21,1.4642260485796175,-0.4728817317289453,0.006590219200448223,2.992055666112815,-0.48074623169718284,-0.3697460585834465,-0.40136472233008574,0.22191006679278497,0.83970968831812
22,0.20797955889165612,0.3020338146925929,-0.20560303855952258,3.5616595894347296,-0.321589306838467,-0.37978376039982187,-0.6562787365688074,0.45313696498431183,2.255582249443792
23,0.44672323566493344,-0.4815400059906385,0.12473710567312171,-0.523954006028824,-0.8919016209155323,-0.3803220359503979,0.398946717721715,-1.5260085195363826,-1.2748749406412614
24,0.5945169403341055,0.0942352324119568,-0.09869097871461854,2.6036893547569635,-0.30169469123112747,-0.3803220359503979,1.2437199044430605,-0.9694963238889795,0.3107019701586822
25,0.9298949624679961,0.48385757418814895,0.29325950508966553,0.9078231285030806,-0.8912384670619544,-0.3803220359503979,-0.46805734233440255,-0.3032493290998347,-0.42935150233481767
26,0.07155460073549727,0.838846818917569,0.3925608759286611,-0.3828475795695314,-0.706550118840486,2.5953561837832315,-0.43100588677644874,-1.690610718248995,0.23800176964347208
27,-2.253354061175708,1.4882173885445558,0.9294768646073912,-0.15371145586957916,-0.9448942453549489,0.21860428088770836,0.9991802977605655,-0.8401660249004984,1.5363758504604756
28,1.4244354357840712,-0.598426708523496,0.3284136400217187,-0.4669936136966325,1.2534010954092427,-0.3802507713000399,-0.5414192243391509,1.1076266598654125,-0.21858794188921918
29,0.8673668566464232,1.1808486522544486,0.0814286610918811,0.15180337573035702,-0.7940864275127799,-0.37995926855469275,-0.6296016885670809,1.311419858271504,1.6879845170370753
30,0.2364014251741892,0.7392766649080975,0.030147113742545546,-0.6585876606321858,-0.7632497733214035,-0.3802640386551598,-0.2309280267634985,0.8842379616125818,0.4873553443363492
